stop_id	stop_name	stop_lat	stop_lon	type
324	Butler Ave & Livingston Ave / Robert St	44.912342	-93.08134	stop
3241	3rd St E & Hancock St	44.956822	-93.049823	stop
3243	3rd St E & Earl St	44.956811	-93.055659	stop
3244	3rd St E & Cypress St	44.956801	-93.058217	stop
3245	3rd St E & Forest St	44.956794	-93.060752	stop
3246	3rd St E & Mendota Ave	44.956785	-93.063353	stop
3247	3rd St E & Arcade St	44.9568	-93.065741	stop
3249	3rd St E & Bates Ave	44.95584	-93.068738	stop
3250	3rd St E & Maria Ave	44.955066	-93.070345	stop
3254	Kellogg Blvd & Broadway St	44.948718	-93.08355	stop
3256	Broadway St & 4th St / 5th St	44.949867	-93.084724	stop
326	Robert St S & Orme St	44.91059	-93.080705	stop
3264	6th St & Washington St / 7th St	44.9463	-93.098956	stop
3270	Smith Ave & Sherman St	44.942563	-93.107511	stop
3271	Smith Ave & Grand Ave	44.941412	-93.108989	stop
3273	Grand Ave & Ramsey St	44.941191	-93.113702	stop
3274	Grand Ave & #387	44.940135	-93.116574	stop
3275	Grand Ave & #447	44.939047	-93.119611	stop
3276	Grand Ave & Lincoln Ave	44.939644	-93.123088	stop
328	Livingston Ave & Butler Ave / Orme St	44.911769	-93.081923	stop
329	Robert St S & Moreland Ave	44.908872	-93.080721	stop
330	Robert St S & Logan Ave	44.907069	-93.080707	stop
3306	Ruth St & Conway St	44.955786	-93.015075	stop
331	Robert St S & Emerson Ave	44.905267	-93.080709	stop
332	Robert St S & Thompson Ave	44.901606	-93.080711	stop
3326	Old Shakopee Rd & Zenith Ave S	44.812335	-93.321907	stop
3328	Old Shakopee Rd & Xerxes Ave S	44.812951	-93.319347	stop
333	Thompson Ave & Livingston Ave	44.901578	-93.081978	stop
3330	Old Shakopee Rd & Vincent Ave S	44.813694	-93.316796	stop
3331	Old Shakopee Rd & Thomas Ave / Sheridan Ave	44.814767	-93.313552	stop
3334	Old Shakopee Rd & Penn Ave S	44.818628	-93.308511	stop
3335	Penn Ave S & #10041	44.820863	-93.30877	stop
3337	Penn Ave S & Ivy Lane	44.824425	-93.308773	stop
334	Thompson Ave & Humboldt Ave	44.900242	-93.085006	stop
3340	Old Shakopee Rd & Moir Park Apts	44.820558	-93.30617	stop
3341	Old Shakopee Rd & Morgan Ave S	44.821494	-93.304945	stop
3342	Old Shakopee Rd & St Lukes P&R	44.823408	-93.30241	stop
3343	Old Shakopee Rd & Irving Ave S	44.825008	-93.300202	stop
3347	Lyndale Ave S & 94th St / 93rd St W	44.834323	-93.288492	stop
3349	Lyndale Ave S & 92nd St W	44.837015	-93.288463	stop
335	Thompson Ave & Carmel Ave	44.90021	-93.087516	stop
3351	Lyndale Ave S & 90th St W	44.840876	-93.288436	stop
3352	Lyndale Ave S & Halsey Lane	44.842503	-93.288414	stop
3355	Lyndale Ave & Lyndale Circle / 83rd St	44.852781	-93.288353	stop
3357	Lyndale Ave S & 80th St / American Blvd	44.858818	-93.288279	stop
3359	Lyndale Ave S & 77th St W	44.863634	-93.288288	stop
336	Thompson Ave & #85 - The Oaks Apts	44.901455	-93.088892	stop
337	Thompson Ave & Bidwell St	44.901662	-93.090753	stop
3370	Lyndale Ave S & 66th St W	44.883564	-93.286247	stop
3371	Lyndale Ave S & 65th St W	44.885113	-93.285936	stop
3372	Lyndale Ave S & 64th St W	44.886907	-93.288114	stop
3373	Lyndale Ave S & 63rd St W	44.888682	-93.288282	stop
3374	Lyndale Ave S & Hwy 62 WB Exit	44.890606	-93.288256	stop
3375	Lyndale Ave S & 61st St W	44.892293	-93.288284	stop
3377	Lyndale Ave S & 60th St W	44.894126	-93.288259	stop
3379	Lyndale Ave S & 57th St W	44.899556	-93.288193	stop
338	Thompson Ave & Bellows St	44.901666	-93.092012	stop
3382	Diamond Lake Rd & Grand Ave S	44.904905	-93.28461	stop
3384	Diamond Lake Rd & Pleasant Ave S	44.904683	-93.283342	stop
3386	Diamond Lake Rd & Wentworth Ave	44.904311	-93.280785	stop
3388	Diamond Lake Rd & Nicollet Ave S	44.903876	-93.277829	stop
339	Thompson Ave & Allen Ave	44.901668	-93.093363	stop
3391	2nd Ave S & Diamond Lake Rd E	44.903599	-93.274237	stop
3392	Stevens Ave & Diamond Lake Rd	44.90381	-93.275574	stop
3393	Diamond Lake Rd & Nicollet Ave S	44.904056	-93.278367	stop
3395	Diamond Lake Rd & Wentworth Ave	44.904377	-93.280503	stop
3397	Diamond Lake Rd & Pleasant Ave S	44.904819	-93.283502	stop
3399	54th St W & Harriet Ave S	44.905152	-93.285615	stop
34	Chicago Ave S & 8th St S	44.971166	-93.262379	stop
340	Thompson Ave & Charlton St	44.901669	-93.095849	stop
3401	58th St W & Lyndale Ave S	44.897778	-93.288427	stop
3404	Lyndale Ave S & 61st St W	44.892474	-93.288432	stop
3407	Lyndale Ave S & 63rd St W	44.888877	-93.288429	stop
3408	Lyndale Ave S & 64th St W	44.887055	-93.288327	stop
3409	Lyndale Ave S & 65th St W	44.885228	-93.286176	stop
341	Charlton St & Runge Lane	44.899918	-93.096055	stop
3411	Lyndale Ave S & 66th St W	44.883646	-93.28666	stop
342	Charlton St & Wentworth Ave	44.898129	-93.096029	stop
3427	Lyndale Ave S & 83rd St W	44.853738	-93.28862	stop
3428	Lyndale Ave S & Lyndale Circle	44.851656	-93.288633	stop
343	Charlton St & Minea St	44.895786	-93.096009	stop
3430	Lyndale Ave S & 86th St W	44.84808	-93.288708	stop
3431	Lyndale Ave S & 86th St / 90th St W	44.844859	-93.288688	stop
3432	Lyndale Ave S & 90th St W	44.840504	-93.288732	stop
3433	Lyndale Ave S & 92nd St W	44.83719	-93.288765	stop
3434	Lyndale Ave S & 92nd St / 93rd St W	44.83587	-93.288778	stop
3435	Lyndale Ave S & 94th St W	44.833587	-93.28879	stop
3436	Lyndale Ave S & 94th St / 95th St W	44.832673	-93.288781	stop
3437	Lyndale Ave S & 96th St W	44.830154	-93.288749	stop
3438	Lyndale Ave S & 96th St W	44.828508	-93.288733	stop
344	Charlton St & Kraft Rd	44.894524	-93.096003	stop
3443	Penn Ave S & Gideon Pond Apts	44.822743	-93.308918	stop
3445	Penn Ave S & #10040	44.820781	-93.30892	stop
3446	Penn Ave S & 102nd St W	44.819381	-93.30892	stop
3448	Old Shakopee Rd & Irving Ave S	44.825217	-93.30006	stop
3449	Old Shakopee Rd & Logan Ave S	44.823041	-93.303091	stop
345	Charlton St & Marie St	44.890928	-93.096823	stop
3451	Old Shakopee Rd & Penn Ave S	44.818888	-93.308562	stop
3452	Old Shakopee Rd & Queen Ave S	44.817122	-93.310427	stop
3454	Old Shakopee Rd & Thomas Ave S	44.814687	-93.313979	stop
3456	Old Shakopee Rd & Vincent Ave S	44.813867	-93.316554	stop
3458	Old Shakopee Rd & Xerxes Ave S	44.813116	-93.319121	stop
3460	Old Shakopee Rd & Zenith Ave S	44.812512	-93.321542	stop
3462	Old Shakopee Rd & Beard Ave S	44.811834	-93.324317	stop
3464	Old Shakopee Rd & Drew Ave S	44.811248	-93.326731	stop
3465	Old Shakopee Rd & France Ave S	44.810544	-93.329217	stop
3466	France Ave S & Old Shakopee Rd	44.810321	-93.329586	stop
3467	France Ave S & 108th St W	44.808485	-93.329618	stop
3468	France Ave S & 109th St W	44.806702	-93.329612	stop
3469	France Ave S & 110th St W	44.804893	-93.329609	stop
347	Marie Ave & Chardel Court	44.890877	-93.102744	stop
3470	110th St W & Goodrich Ave S	44.804849	-93.330676	stop
3471	110th St W & Harrison Ave S	44.804857	-93.331944	stop
3472	110th St W & Irwin Ave S	44.804842	-93.333224	stop
3473	110th St W & Johnson Ave S	44.804841	-93.334504	stop
3474	110th St W & Little Ave S	44.804809	-93.336997	stop
3475	110th St W & Morris Ave S	44.804802	-93.338292	stop
3476	110th St W & Nord Ave S	44.804798	-93.339618	stop
3477	110th St W & Oxborough Ave S	44.8048	-93.340878	stop
3478	110th St W & Quinn Ave S	44.804779	-93.343318	stop
3479	110th St W & Rich Ave S	44.804743	-93.345198	stop
348	Delaware Ave & Marie St	44.890731	-93.105963	stop
3480	110th St W & Stanley Rd	44.804713	-93.346863	stop
3481	110th ST W & Toledo Ave S	44.804719	-93.347865	stop
3482	110th St W & Trail West Rd	44.804707	-93.349033	stop
3484	Normandale Blvd & Trail West Rd	44.803004	-93.350518	stop
3485	Normandale Blvd & Overlook Dr	44.801212	-93.35053	stop
3499	Normandale Blvd & Overlook Dr	44.801031	-93.350383	stop
350	Delaware Ave & Sibley High School	44.887995	-93.105981	stop
3500	Normandale Blvd & Trail West Rd	44.802823	-93.350371	stop
3502	110th St W & Trail West Rd	44.804602	-93.349287	stop
3503	110th St W & Stanley Rd	44.804606	-93.347117	stop
3504	110th St W & Rich Ave S	44.804638	-93.345425	stop
3505	110th St W & Quinn Ave S	44.804653	-93.344018	stop
3506	110th St W & Oxborough Ave S	44.804695	-93.341132	stop
3507	110th St W & Nord Ave S	44.804702	-93.339864	stop
3508	110th St W & Morris Ave S	44.804711	-93.338527	stop
3509	110th St W & Little Ave S	44.804704	-93.337251	stop
3510	110th St W & Johnson Ave S	44.804736	-93.334757	stop
3511	110th St W & Irwin Ave S	44.804734	-93.333478	stop
3512	110th St W & Harrison Ave S	44.80475	-93.331686	stop
3513	110th St W & Goodrich Ave S	44.804745	-93.33061	stop
3514	France Ave S & 110th St W	44.805078	-93.32946	stop
3515	France Ave S & 109th St W	44.806518	-93.329445	stop
3516	France Ave S & 108th St W	44.80834	-93.329444	stop
3517	France Ave S & Old Shakopee Rd	44.810437	-93.32944	stop
3518	Old Shakopee Rd & France Ave S	44.81045	-93.329611	stop
3519	Old Shakopee Rd & Drew Ave S	44.811091	-93.326946	stop
352	Delaware Ave & Darla Court	44.885762	-93.105993	stop
3521	Old Shakopee Rd & Beard Ave S	44.81168	-93.324509	stop
3524	Lagoon Ave & Irving Ave S	44.949315	-93.302348	stop
3525	Lagoon Ave & Knox Ave S	44.949294	-93.305095	stop
3526	Lake St W & Thomas Ave S	44.949921	-93.31375	stop
3527	Lake St W & Dean Pkwy E	44.949389	-93.315377	stop
3528	Lake St W & Dean Pkwy W	44.949049	-93.316454	stop
3532	Excelsior Blvd & 32nd St W	44.945106	-93.323348	stop
3533	Excelsior Blvd & France Ave S	44.94046	-93.329283	stop
3534	Excelsior Blvd & Glenhurst Ave	44.939284	-93.330802	stop
3535	Excelsior Blvd & Huntington Ave	44.938254	-93.33209	stop
3536	Excelsior Blvd & 36th 1/2 St W	44.936657	-93.334097	stop
3538	Excelsior Blvd & Monterey Ave (38th St)	44.934596	-93.336855	stop
3539	Excelsior Blvd & Grand Way	44.933398	-93.340143	stop
354	Hwy 62 (Mendota Rd) & Warrior Dr	44.883779	-93.11069	stop
3540	Excelsior Blvd & Quentin Ave	44.932478	-93.343189	stop
3541	Excelsior Blvd & Park Nicollet Blvd	44.931622	-93.346093	stop
3542	Excelsior Blvd & Wooddale Ave	44.930929	-93.348232	stop
3544	Excelsior Blvd & Yosemite Ave	44.929279	-93.353271	stop
3545	Excelsior Blvd & Alabama Ave S	44.928503	-93.355634	stop
3549	Methodist Hospital & Emergency Entrance	44.928102	-93.361062	stop
3552	Excelsior Blvd & Methodist Hospital	44.927093	-93.362554	stop
3553	Excelsior Blvd & Meadowbrook Blvd	44.927274	-93.366024	stop
3554	Excelsior Blvd & Meadowbrook Manor	44.92747	-93.368037	stop
3555	Excelsior Blvd & Meadowbrook Lane	44.92758	-93.369846	stop
3558	Excelsior Blvd & Interlachen Rd	44.926014	-93.380565	stop
356	Hwy 62 (Mendota Rd) & South Lane	44.883772	-93.115333	stop
3561	Excelsior Blvd & Blake Rd	44.925786	-93.386195	stop
3566	Excelsior Blvd & Jackson Ave N	44.924723	-93.394476	stop
3567	Excelsior Blvd & Hwy 169	44.924277	-93.399057	stop
3569	Excelsior Blvd & 5th Ave S	44.922275	-93.405821	stop
3570	5th Ave S & Excelsior Blvd / Mainstreet	44.923201	-93.406214	stop
3571	Mainstreet & 6th Ave N	44.92447	-93.407362	stop
3572	Mainstreet & 9th Ave N	44.924439	-93.411309	stop
3573	Mainstreet & 11th Ave N	44.924415	-93.414105	stop
3592	Mainstreet & 17th Ave S	44.924287	-93.421311	stop
3598	Mainstreet & 15th Ave N	44.924394	-93.41918	stop
36	Chicago Ave S & 14th St E	44.968974	-93.262613	stop
3600	Mainstreet & 17th Ave N	44.924385	-93.421733	stop
3601	Mainstreet & 20th Ave N	44.924393	-93.425317	stop
3604	Shady Oak Rd & Excelsior Blvd	44.921315	-93.427161	stop
3606	11th Ave S & Scherer Brothers	44.919564	-93.414244	stop
3607	11th Ave S & #410	44.917942	-93.414318	stop
3608	11th Ave S & 6th St S	44.915565	-93.414374	stop
3609	11th Ave S & 7th St S	44.91356	-93.414375	stop
361	South Plaza Dr & Dodd Rd (Hwy 149)	44.880555	-93.12619	stop
3610	11th Ave S & Landmark Trail N	44.912155	-93.414358	stop
3611	11th Ave S & Wagon Wheel Rd	44.910544	-93.414342	stop
3612	11th Ave S & #1114	44.90917	-93.414328	stop
3613	11th Ave S & #1001-1015	44.907556	-93.414297	stop
3614	Smetana Rd & 11th Ave S	44.906167	-93.413801	stop
3615	Smetana Rd & #801-821	44.906222	-93.411419	stop
3618	Portland Ave S & 59th St E	44.89619	-93.26769	stop
3619	Portland Ave S & 58th St E	44.899271	-93.266843	stop
3620	Portland Ave S & 57th St E	44.90043	-93.266281	stop
3621	Portland Ave S & 56th St E	44.901453	-93.266274	stop
3622	Portland Ave S & 55th St E	44.903339	-93.267012	stop
3624	Diamond Lake Rd & Hampshire Dr	44.903629	-93.26989	stop
3628	Diamond Lake Rd E & 3rd Ave S	44.903342	-93.272742	stop
3631	Portland Ave S & 55th St E	44.903449	-93.26726	stop
3632	Portland Ave S & 56th St E	44.90162	-93.266448	stop
3633	Portland Ave S & 57th St E	44.900608	-93.266394	stop
3634	Portland Ave S & 58th St E	44.899479	-93.266863	stop
3635	Portland Ave S & Diamond Lake Lane	44.896143	-93.26784	stop
364	Robert St S & Wentworth Ave	44.898097	-93.080691	stop
365	Robert St S & Lothenbach Ave	44.89442	-93.080674	stop
3653	12th Ave S & 86th St E	44.848044	-93.258117	stop
3654	12th Ave S & Crest Rd	44.845347	-93.258132	stop
3655	12th Ave S & 88th St E	44.844441	-93.258112	stop
3656	12th Ave S & Park Rd	44.841747	-93.258104	stop
3657	12th Ave S & 90th St E	44.840838	-93.258112	stop
3658	12th Ave S & 92nd St E	44.837211	-93.258126	stop
366	Robert St S & Marie Ave	44.89104	-93.080677	stop
3660	12th Ave S & 93rd 1/2 St E	44.834508	-93.258114	stop
3661	12th Ave S & 12th Ave Circle	44.832061	-93.258134	stop
3663	12th Ave S & Old Shakopee Rd	44.830672	-93.256913	stop
3665	Old Shakopee Rd & Trail East Rd / 10th Ave	44.829073	-93.259143	stop
3666	Old Shakopee Rd & 10th Ave S	44.82871	-93.259456	stop
3667	Old Shakopee Rd & 12th Ave S	44.83072	-93.256555	stop
3668	Old Shakopee Rd & 96th St E	44.829894	-93.257747	stop
3669	12th Ave S & 12th Ave Circle	44.831869	-93.257987	stop
3670	12th Ave S & Old Shakopee Rd	44.830796	-93.256879	stop
3671	12th Ave S & 94th St E	44.833417	-93.257974	stop
3672	12th Ave S & 93rd 1/2 St E	44.834328	-93.257967	stop
3674	12th Ave S & 92nd St E	44.83703	-93.257979	stop
3675	12th Ave S & 90th St E	44.840658	-93.257964	stop
3676	12th Ave S & Park Rd	44.841566	-93.257957	stop
3677	12th Ave S & 88th St E	44.84426	-93.257965	stop
3678	12th Ave S & Crest Rd	44.845166	-93.257984	stop
3679	12th Ave S & 86th St E	44.847863	-93.257969	stop
369	Robert St S & Crusader Ave	44.887262	-93.080653	stop
37	Chicago Ave S & 15th St E	44.968181	-93.262617	stop
370	Robert St S & Cub Foods	44.885404	-93.080662	stop
3726	York Ave S & Edinborough Park	44.86341	-93.320683	stop
3727	Xerxes Ave S & Southtown Dr	44.860677	-93.318697	stop
3729	American Blvd & Xerxes Ave S	44.859072	-93.318684	stop
3735	York Ave S & #7701	44.86378	-93.320681	stop
3737	56th St W & Aldrich Ave S	44.901509	-93.289458	stop
3739	56th St W & Colfax Ave S	44.901514	-93.291982	stop
3741	56th St W & Emerson Ave S	44.901524	-93.294519	stop
3742	56th St W & Fremont Ave S	44.901529	-93.295797	stop
3746	56th St W & James Ave S	44.901554	-93.300854	stop
3747	56th St W & Knox Ave S	44.901564	-93.302156	stop
3749	56th St W & Morgan Ave S	44.901566	-93.304677	stop
3751	56th St W & Oliver Ave S	44.901581	-93.307229	stop
3752	56th St W & Penn Ave S	44.901577	-93.308541	stop
3753	56th St W & Queen Ave S	44.90159	-93.309808	stop
3755	56th St W & Cumberland Rd	44.901611	-93.312363	stop
3757	56th St W & Upton Ave S	44.90164	-93.314892	stop
3759	56th St W & Washburn Ave S	44.901663	-93.317437	stop
3760	56th St W & Xerxes Ave S	44.901673	-93.318695	stop
3761	Xerxes Ave S & 57th St W	44.899914	-93.31889	stop
3763	Xerxes Ave S & 58th St W	44.898094	-93.318926	stop
3765	Xerxes Ave S & 59th St W	44.896295	-93.318913	stop
3768	60th St W & Washburn Ave S	44.894331	-93.317705	stop
377	50th St E & Robert St S	44.881077	-93.080331	stop
3770	60th St W & Upton Ave S	44.894316	-93.31518	stop
3772	60th St W & Sheridan Ave S	44.894298	-93.31264	stop
3774	60th St W & Queen Ave S	44.894291	-93.310116	stop
3775	60th St W & Penn Ave S	44.894281	-93.308803	stop
3777	60th St W & Queen Ave S	44.894396	-93.309896	stop
3779	60th St W & Sheridan Ave S	44.8944	-93.31234	stop
3781	60th St W & Upton Ave S	44.894418	-93.314826	stop
3783	60th St W & Washburn Ave S	44.894433	-93.317362	stop
3785	Xerxes Ave S & 60th St W	44.894555	-93.318752	stop
3788	Xerxes Ave S & 59th St W	44.896114	-93.318765	stop
3790	Xerxes Ave S & 58th St W	44.897914	-93.318779	stop
3792	Xerxes Ave S & 57th St W	44.899733	-93.318742	stop
3794	Xerxes Ave S & 56th St W	44.901533	-93.318749	stop
3796	56th St W & Washburn Ave S	44.901563	-93.317691	stop
3798	56th St W & Upton Ave S	44.901537	-93.315147	stop
3800	56th St W & Sheridan Ave S	44.901509	-93.312618	stop
3802	56th St W & Queen Ave S	44.901488	-93.310062	stop
3803	56th St W & Penn Ave S	44.901475	-93.308795	stop
3804	56th St W & Oliver Ave S	44.901476	-93.307564	stop
3806	56th St W & Morgan Ave S	44.901464	-93.304973	stop
3808	56th St W & Knox Ave S	44.901462	-93.302475	stop
3809	56th St W & James Ave S	44.901452	-93.301182	stop
3813	11th Ave & McKnight 36 Plaza	45.015423	-93.00928	stop
382	50th St E & Babcock Trail	44.87657	-93.065136	stop
385	Babcock Trail & 55th St E (Cenex Dr)	44.869181	-93.065919	stop
3866	11th Ave & McKnight 36 Plaza	45.015525	-93.009377	stop
3869	11th Ave & Ariel St N	45.01539	-93.014974	stop
387	Babcock Trail & Upper 55th St E	44.867186	-93.066264	stop
3870	11th Ave & McKnight Rd	45.015451	-93.004685	stop
3871	11th Ave & 3rd St N	45.015498	-93.002561	stop
3873	11th Ave & 1st St N	45.01553	-92.997517	stop
3874	12th Ave E & Helen St N	45.016417	-92.995346	stop
3875	12th Ave E & Margaret St N	45.016554	-92.992387	stop
388	Upper 55th St E & Audrey Ave	44.867357	-93.069486	stop
3883	7th Ave E & Margaret St N	45.012389	-92.992132	stop
3884	7th Ave E & Helen St N	45.010929	-92.99472	stop
3885	7th Ave E & North St Paul Dr	45.009431	-92.997337	stop
3886	7th Ave E & 2nd St N	45.008067	-92.999791	stop
3888	7th Ave E & 3rd St N	45.006608	-93.002294	stop
389	Upper 55th St E & Asher Ave	44.867857	-93.073009	stop
39	Chicago Ave S & 17th St E	44.966378	-93.26262	stop
390	Upper 55th St E & Annette Ave	44.86915	-93.075411	stop
3901	7th Ave E & South Ave (Co Rd B)	45.006262	-93.002704	stop
3903	7th Ave E & 2nd St N	45.007804	-93.000023	stop
3904	7th Ave E & 1st St N	45.009222	-92.997474	stop
3905	7th Ave E & Helen St N	45.010676	-92.994929	stop
3914	12th Ave E & Helen St N	45.016628	-92.994724	stop
3915	Castle Ave & 1st St N	45.015635	-92.997261	stop
3917	11th Ave & 3rd St N	45.015607	-93.002278	stop
3918	11th Ave & McKnight Rd	45.015555	-93.004789	stop
392	Upper 55th St E & Alta Ave	44.869118	-93.078652	stop
393	Upper 55th St E & Robert Trail S	44.869084	-93.080322	stop
3947	Rosedale Mall & Big Bowl entrance	45.012637	-93.170302	stop
3948	Co Rd B-2 & American St	45.015169	-93.171315	stop
3949	Co Rd B-2 & Rosedale Commons	45.015156	-93.17407	stop
395	Alta Ave & 54th St / 55th St E	44.870116	-93.078861	stop
3950	Fairview Ave & Rosedale Marketplace	45.01288	-93.177072	stop
3951	Fairview Ave & Gluek Lane	45.00801	-93.177011	stop
3958	Co Rd B & Har Mar Mall	45.006156	-93.163394	stop
3960	Co Rd B & Albert St	45.006211	-93.159403	stop
3961	Co Rd B & Hamline Ave	45.006215	-93.156723	stop
3963	Co Rd B & Dellwood St	45.006265	-93.154182	stop
3965	Co Rd B & Fernwood St	45.006296	-93.151625	stop
3967	Co Rd B & Lexington Ave	45.006368	-93.146536	stop
397	Alta Ave & Upper 55th St E	44.869153	-93.078849	stop
3979	Larpenteur Ave & Dunlap St	44.992098	-93.148684	stop
3980	Larpenteur Ave & Fernwood St	44.992064	-93.151263	stop
3990	Dale St & Dale Court	44.996924	-93.126028	stop
3992	Dale St & Ryan Ave	45.000474	-93.126012	stop
3995	Dale St & Skillman Ave	45.002502	-93.126028	stop
3997	Dale St & Eldridge Ave	45.00473	-93.126057	stop
3998	Co Rd B & Dale St	45.006206	-93.126361	stop
40	Chicago Ave S & 18th St E	44.965141	-93.262599	stop
400	Upper 55th St E & Annette Ave	44.869054	-93.0756	stop
40007	White Bear Ave & Idaho Ave	44.989865	-93.025141	stop
40009	White Bear Ave - Node & Iowa Ave	44.989154	-93.025152	stop
40010	White Bear Ave - Node & Iowa Ave	44.989335	-93.025299	stop
40014	White Bear Ave & Nebraska Ave	44.986438	-93.025155	stop
40020	Centerville Rd & Racine Dr	45.02339	-93.087931	stop
40023	Iowa Ave & White Bear Ave	44.989297	-93.024839	stop
40030	Westminster St & #1325	44.981453	-93.086286	stop
40033	Thompson Ave & 17th Ave N	44.901569	-93.054968	stop
40047	Dawn Ave E & 75th St E	44.840883	-93.024478	stop
40055	Concord Exchange & #151	44.888841	-93.033662	stop
40057	Jackson St & Cayuga St	44.967204	-93.09643	stop
40065	Concord St S & Concord Exchange	44.881781	-93.032067	stop
40066	75th St E & Conroy Trail	44.840833	-93.0298	stop
40067	Jackson St & Cook Ave	44.972961	-93.096447	stop
40068	Westminster St & Cottage St E	44.98302	-93.086304	stop
40084	Larpenteur Ave & Hazel St	44.991929	-93.020231	stop
40087	Oakdale Ave & Holiday Rd	44.892366	-93.07033	stop
40088	Oakdale Ave & Holiday Rd	44.892558	-93.070477	stop
40091	Westminster St & Hyacinth Ave E	44.979645	-93.086295	stop
40095	Arlington Ave E & Jackson St	44.984567	-93.09615	stop
40097	Jackson St & Jenks Ave	44.971166	-93.096444	stop
40098	Jackson St & Jessamine Ave	44.974775	-93.096454	stop
40099	Concord St & Kansas St	44.926038	-93.06676	stop
401	Upper 55th St E & Asher Ave	44.867829	-93.073202	stop
40101	Maryland Ave & LOrient St	44.977073	-93.090926	stop
40107	Co Rd H-2 & Long Lake Rd	45.10084	-93.209007	stop
40108	Arlington Ave E & LOrient St	44.984535	-93.09175	stop
40109	Oakdale Ave & Lothenbach Ave	44.894273	-93.070352	stop
40110	Oakdale Ave & Lothenbach Ave	44.894443	-93.070518	stop
40111	Larpenteur Ave & Luella St	44.99193	-93.017714	stop
40113	River Park Plaza & Xfinity	44.942953	-93.084018	stop
40118	North Park Dr & McKnight Rd	44.945289	-93.005162	stop
40123	Larpenteur Ave & Mounds Park Academy	44.991939	-93.013777	stop
40124	Larpenteur Ave & Parkway Dr	44.99194	-93.068994	stop
40125	Burns Ave & Pedersen St	44.948694	-93.012642	stop
40126	Robert St S & Plato Blvd	44.937733	-93.082075	stop
40127	St Clair Ave & Pleasant Ave	44.934065	-93.129363	stop
40128	Cesar Chavez St & Robert St / State St	44.93059	-93.079462	stop
40131	Burns Ave & Ruth St	44.948701	-93.014972	stop
40132	Larpenteur Ave & Ruth St	44.991936	-93.015165	stop
40135	Co Rd H-2 & Scotland Green Apts (W)	45.100671	-93.213271	stop
40138	Jackson St & Sims Ave	44.969268	-93.096418	stop
4014	Co Rd B-2 & Pascal St	45.013424	-93.161645	stop
40146	Jackson St & Sycamore St	44.964845	-93.096426	stop
40147	Conway St & Tower St	44.955803	-93.005966	stop
40148	Babcock Trail & Upper 55th St E	44.867254	-93.066109	stop
4015	Co Rd B-2 & MN Dot	45.013285	-93.164606	stop
40151	Larpenteur Ave & Van Dyke St	44.991926	-93.022802	stop
40152	Concord St S & 6th St (Villaume Ave)	44.879937	-93.032059	stop
40156	Jackson St & Winter St (Mount Airy)	44.959553	-93.098647	stop
40164	1st St S & Marquette Ave S	44.983153	-93.265287	stop
40165	2nd Ave N & 2nd St / 1st St N	44.985009	-93.26944	stop
40172	3rd St S & Nicollet Mall	44.980708	-93.26872	stop
40176	Portland Ave S & Grant St E	44.969486	-93.26752	stop
40179	Washington Ramp & Cedar Ave S	44.972205	-93.247584	stop
40180	Apache Lane (N) & Cub Foods	45.040924	-93.22129	stop
40181	104th St E & 4th Ave S	44.815472	-93.270847	stop
40189	Jefferson St & Sanburnol Dr (85th Ave)	45.124637	-93.256032	stop
4019	Co Rd B-2 & MN Dot	45.013074	-93.164478	stop
40190	Jefferson St & Washington St	45.172703	-93.255328	stop
40191	Paul Pkwy & #841	45.193023	-93.249261	stop
402	Upper 55th St E & Audrey Ave	44.867258	-93.069732	stop
40205	Shingle Creek Pkwy & 69th Ave N	45.079613	-93.320818	stop
40206	West Broadway Ave & 63rd Ave N	45.069136	-93.375524	stop
40212	Coon Rapids Blvd & Foley Blvd	45.144545	-93.281744	stop
40213	Foley P&R & Evergreen Blvd	45.142338	-93.285541	stop
40217	42nd Ave N & Douglas Dr	45.032658	-93.359884	stop
40219	West Broadway & 54th Ave N	45.051102	-93.361622	stop
40220	West Broadway & 55th Ave N	45.052087	-93.363118	stop
40221	West Broadway & Douglas Dr	45.049989	-93.360322	stop
40225	Osborne Rd NE & Terrace Rd	45.107876	-93.258204	stop
40226	University Ave & 57th Ave NE	45.071772	-93.263245	stop
40227	University Ave & 57th Ave NE	45.071465	-93.263682	stop
40228	University Ave & 61st Ave NE	45.079144	-93.263362	stop
40229	University Ave & 61st Ave NE	45.078772	-93.263708	stop
40230	University Ave & 69th Ave NE	45.093828	-93.263285	stop
40231	University Ave & 69th Ave NE	45.093325	-93.263693	stop
40232	University Ave & 73rd Ave NE	45.100723	-93.26334	stop
40234	University Ave & 73rd Ave NE	45.1004	-93.263927	stop
40235	University Ave & Mississippi St NE	45.086325	-93.263381	stop
40236	University Ave & Mississippi St NE	45.085916	-93.263737	stop
40237	University Ave & Osborne Rd NE	45.106974	-93.263985	stop
40238	Golden Valley Rd Turnaround & Xerxes Ave N	44.999408	-93.31866	stop
40245	Excelsior Blvd & Meadowbrook Rd	44.926309	-93.375897	stop
40247	Hedberg Dr & Cedar Lake Rd / Greenbrier Rd	44.951715	-93.419665	stop
40248	Hutchins Dr & Thimsen Ave	44.910961	-93.505097	stop
40250	Smetana Rd & Westbrooke Way	44.906216	-93.407778	stop
40284	Sanburnol Dr (85th Ave) & Monroe St NE	45.124491	-93.25371	stop
40285	Osborne Rd NE & Terrace Rd	45.107983	-93.258464	stop
